thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
21.97,45.11,0.56,0.05,0,83.15,37.69,28.27,-5.81,69.56,58.22,43.67,-12.51,76.21,72.19,54.14,-16.49,52.6,88,66
26.94,44.22,0.56,0.04,0,83.74,36.71,27.53,-6.04,72.73,58.71,44.04,-12.55,77.07,72.57,54.43,-19.83,62.64,87.98,65.99
26.47,44.21,0.67,0.07,0,83.84,36.49,27.37,-6.13,73.01,58.97,44.23,-12.54,77.59,72.67,54.5,-20.97,66.25,87.76,65.82
27.51,42.76,0.67,0.05,0,84.18,36.52,27.39,-6.11,72.8,59.06,44.3,-12.54,78.08,73.35,55.02,-21.75,69.26,88.58,66.43
27.92,41.59,0.62,0.06,0,84.23,36.77,27.58,-6.2,71.35,59.33,44.5,-12.54,78.12,73.44,55.08,-21.95,69.33,89,66.75
28.11,39.76,0.67,0.07,0,84.23,36.99,27.74,-6.3,69.26,60.11,45.08,-12.54,78.04,73.3,54.97,-22,68.21,88.71,66.53
28.03,38.93,0.78,0.1,0,84.21,37.34,28.01,-6.39,68.3,60.57,45.43,-12.54,77.85,73.38,55.04,-21.98,67.35,88.68,66.51
27.61,38.93,0.67,0.1,0,84.17,37.44,28.08,-6.41,68.24,61.05,45.79,-12.55,77.72,73.3,54.97,-21.94,67.41,88.43,66.32
27.15,39.34,0.78,0.09,0,84.38,37.62,28.21,-6.36,68.52,61.54,46.15,-12.54,77.4,73.74,55.31,-21.84,67.74,89.58,67.18
26.1,41.14,0.78,0.09,0,85.17,39.64,29.73,-6.25,70.38,65.69,49.27,-12.54,77.5,75.72,56.79,-21.72,68.62,99.6,74.7
25.69,40.98,0.67,0.07,0,85.62,41.24,30.93,-6.27,70.32,68.08,51.06,-12.53,77.47,77.45,58.09,-21.84,69.12,101.66,76.25
25.47,40.97,0.67,0.09,0,85.25,40.81,30.61,-6.3,69.72,67.57,50.68,-12.54,77.46,77.27,57.96,-21.87,69.07,98.84,74.13
25.11,41.18,0.67,0.07,0,85.38,40.75,30.57,-6.28,70.36,67.35,50.51,-12.54,77.58,77.25,57.93,-21.86,69.2,98.44,73.83
25.03,41.55,0.57,0.07,0,85.9,41.76,31.32,-6.23,70.77,68.41,51.31,-12.54,77.57,77.19,57.89,-21.85,69.23,99.27,74.46
24.52,41.69,0.78,0.09,0,85.25,41.27,30.96,-6.25,70.24,67.97,50.98,-12.54,77.41,77.27,57.96,-21.77,68.6,97.09,72.82
24.26,41.34,0.67,0.07,0,85.21,41.09,30.82,-6.27,70.31,67.57,50.68,-12.54,77.66,77.22,57.91,-21.86,69.11,96.24,72.18
24.46,41.21,0.67,0.07,0,85.07,41.05,30.79,-6.3,70.01,67.57,50.68,-12.55,77.71,77.1,57.82,-21.87,69.03,95.92,71.94
24.16,41.36,0.67,0.06,0,85.01,40.98,30.73,-6.29,69.37,67.47,50.6,-12.54,77.78,76.55,57.41,-21.83,68.9,95.11,71.33
24.34,41.36,0.67,0.07,0,84.82,41.09,30.82,-6.2,69.13,67.05,50.29,-12.53,77.99,76.15,57.12,-21.9,70.4,94.8,71.1
25.13,39.76,0.67,0.07,0,84.82,40.85,30.64,-6.43,66.85,66.78,50.09,-12.55,77.31,76.15,57.11,-21.87,66.87,93.49,70.12
24.84,39.88,0.67,0.04,0,84.24,40.89,30.66,-6.5,65.08,65.93,49.45,-12.52,77.18,75.07,56.3,-21.59,66.72,91.33,68.5
24.28,39.07,0.67,0.03,0,84.19,40.59,30.44,-6.61,63.02,65.58,49.19,-12.53,76.48,74.98,56.24,-21.63,62.4,90.93,68.19
23.83,39.44,0.67,0.02,0,84.43,40.59,30.44,-6.68,62.3,65.29,48.97,-12.54,76.19,74.9,56.18,-21.69,61.12,90.63,67.97
24.32,39.75,0.67,0,0,84.41,41.09,30.82,-6.7,62.53,65.48,49.11,-12.54,76.06,74.84,56.13,-21.78,61.07,90.24,67.68
24.54,39.96,0.67,0.07,0,84.39,41.16,30.87,-6.68,62.7,65.34,49,-12.54,76.08,74.79,56.09,-21.76,61.12,89.91,67.43
24.6,40.06,0.67,0.07,0,84.31,41.24,30.93,-6.67,62.68,65.38,49.04,-12.54,75.95,74.73,56.05,-21.76,61.14,89.5,67.13
25.03,39.92,0.67,0.09,0,84.12,41.24,30.93,-6.6,63.7,65.34,49,-12.57,75.45,74.78,56.09,-22.16,61.7,89.19,66.89
23.76,39.88,0.67,0.09,0,83.51,41.19,30.89,-6.77,65.68,65.19,48.89,-12.56,75.41,74.4,55.8,-21.86,63.78,88.69,66.52
21.64,38.55,0.67,0.07,0,82.98,40.05,30.04,-6.64,67.65,64.08,48.06,-12.58,75.53,74.45,55.84,-21.44,63.66,87.76,65.82
19.49,37.33,0.67,0.07,0,82.98,39.74,29.81,-6.43,68.95,63.58,47.69,-12.59,75.94,74.29,55.71,-20.35,60.8,87.69,65.77
18.15,36.31,0.67,0.09,0,83.18,39.67,29.75,-6.25,69.72,63.44,47.58,-12.58,76.51,73.91,55.43,-19.73,60.31,87.39,65.54
17.76,36.17,0.67,0.07,0,83.17,39.62,29.71,-6.14,70.02,63.39,47.55,-12.57,76.94,73.91,55.43,-19.65,60.67,87.23,65.42
17.96,36.49,0.67,0.07,0,83.17,39.63,29.73,-6.07,70.14,63.3,47.47,-12.56,77.09,73.85,55.39,-19.98,62.01,87.35,65.51
19.42,37.45,0.67,0.09,0,83.11,39.6,29.7,-6.01,70,63.34,47.51,-12.55,77.48,74.02,55.51,-21.07,65.98,87.4,65.55
21.66,38.61,0.67,0.09,0,83.56,39.63,29.73,-6.13,68.27,63.25,47.44,-12.55,78.12,74.13,55.59,-21.87,68.24,87.54,65.66
22.58,38.73,0.67,0.1,0,83.51,39.67,29.75,-6.2,67.23,63.34,47.51,-12.55,77.65,73.96,55.47,-22.07,68.15,87.62,65.72
23.44,39.04,0.67,0.07,0,83.64,39.62,29.71,-6.36,66,63.39,47.55,-12.54,77.45,73.96,55.47,-22.19,66.95,87.64,65.73
23.47,39.24,0.67,0.07,0,83.65,39.6,29.7,-6.35,65.44,63.44,47.58,-12.54,77.17,73.88,55.41,-22.13,66.58,87.77,65.83
23.36,39.3,0.67,0.1,0,83.43,39.65,29.74,-6.37,65.6,63.46,47.6,-12.53,76.85,73.91,55.43,-22.11,66.58,87.96,65.97
23.77,38.96,0.67,0.09,0,83.14,39.74,29.81,-6.41,65.72,63.44,47.58,-12.53,76.71,73.88,55.41,-22.07,66.7,87.95,65.96
23.27,38.96,0.67,0.07,0,82.73,40.09,30.07,-6.43,66.08,63.68,47.76,-12.52,76.48,73.8,55.35,-21.96,66.7,88,66
21.52,38.86,0.67,0.09,0,82.55,40.03,30.02,-6.3,66.96,63.63,47.72,-12.53,76.39,73.88,55.41,-21.67,67.05,88,66
21.18,38.7,0.67,0.09,0,82.57,40.01,30.01,-6.32,66.95,63.63,47.72,-12.52,76.45,73.74,55.31,-21.58,66.73,88,66
21.59,37.84,0.78,0.15,0,82.7,40.55,30.41,-6.3,67.14,63.78,47.83,-12.53,76.8,73.8,55.35,-21.6,66.97,88,66
22.11,33.61,0.9,0.12,0,82.67,41.61,31.21,-6.28,67.15,64.37,48.28,-12.53,76.93,73.8,55.35,-21.57,66.87,88,66
21.84,33.97,0.78,0.12,0,82.75,41.39,31.04,-6.3,67.14,64.42,48.32,-12.53,77.07,73.74,55.3,-21.6,66.95,88.05,66.04
22.34,34.31,0.78,0.12,0,82.77,41.39,31.04,-6.32,67.37,64.37,48.28,-12.53,76.98,73.74,55.31,-21.64,67.21,87.97,65.98
22.75,33.96,0.78,0.12,0,82.7,41.54,31.16,-6.34,67.57,64.32,48.24,-12.54,77.14,73.68,55.26,-21.66,67.31,88,66
23.48,32.41,0.9,0.14,0,82.87,42.29,31.72,-6.35,67.69,64.57,48.43,-12.54,77.06,73.71,55.28,-21.74,67.61,88,66
24.3,30.4,1.11,0.17,0,82.75,43.12,32.34,-6.34,67.88,64.76,48.57,-12.54,77.15,73.68,55.26,-21.76,67.62,88,66
25.37,29.34,1.22,0.17,0,82.73,44.14,33.11,-6.32,68.14,65.24,48.93,-12.54,77.32,73.68,55.26,-21.84,67.81,87.99,66
25.79,29.98,1.34,0.17,0,82.77,44.06,33.05,-6.33,68.27,65.29,48.96,-12.54,77.07,73.63,55.22,-21.85,67.86,87.97,65.98
24.37,33.86,0.9,0.14,0,82.89,43.26,32.45,-6.36,68.2,65.09,48.82,-12.54,77,73.52,55.14,-21.87,67.94,87.99,66
23.73,34.79,0.78,0.12,0,82.94,42.83,32.12,-6.36,68.45,64.62,48.46,-12.54,76.94,73.6,55.2,-21.88,68.05,88,66
23.68,35.12,0.9,0.12,0,83.02,42.46,31.85,-6.38,68.4,64.52,48.39,-12.54,76.84,73.52,55.14,-21.86,67.97,87.99,65.99
23.96,35,0.78,0.12,0,83.15,42.44,31.83,-6.35,68.7,64.52,48.39,-12.54,77.07,73.52,55.14,-21.87,68.11,88,66
23.92,34.89,0.78,0.12,0,82.96,42.37,31.77,-6.36,68.62,64.37,48.28,-12.54,76.94,73.52,55.14,-21.88,68,87.97,65.97
23.55,35.11,0.78,0.12,0,82.94,42.17,31.63,-6.38,68.49,64.03,48.03,-12.55,76.88,73.63,55.22,-21.85,67.88,87.69,65.77
23.31,35.21,0.78,0.12,0,82.75,41.95,31.46,-6.43,68.11,63.98,47.99,-12.55,76.72,73.68,55.26,-21.79,67.74,87.86,65.9
23.37,35.18,0.9,0.12,0,82.73,41.91,31.43,-6.44,68.3,64.13,48.1,-12.55,76.49,73.68,55.26,-21.7,67.45,88,66
22.94,35.09,0.78,0.14,0,83.08,41.95,31.46,-6.36,69.06,64.23,48.17,-12.55,76.37,73.63,55.22,-21.32,66.21,87.85,65.89
22.52,35.08,0.78,0.14,0,82.69,41.99,31.49,-6.35,69.33,64.77,48.57,-12.54,76.49,73.8,55.35,-21.12,65.93,88.01,66.01
21.84,35.29,0.78,0.12,0,82.78,42.9,32.18,-6.37,68.48,65.98,49.48,-12.54,76.24,74.13,55.59,-20.88,65.08,88.43,66.32
22.13,34.82,0.84,0.15,0,83.16,44.14,33.1,-6.4,68.1,66.85,50.14,-12.54,76.39,75.24,56.43,-20.77,65.2,88.61,66.46
23.06,34.76,0.9,0.14,0,83.67,44.34,33.26,-6.38,68.79,67.1,50.32,-12.55,76.54,75.7,56.78,-20.76,65.42,88.49,66.37
22.36,34.88,1.01,0.17,0,84.06,44.34,33.26,-6.22,70.24,67,50.25,-12.54,76.53,76.44,57.33,-20.23,64.68,88.57,66.43
21.73,34.64,1.01,0.17,0,85.09,45.55,34.17,-6.18,70.31,67.63,50.72,-12.54,76.65,76.91,57.68,-19.92,63.98,89.92,67.44
21.1,34.54,1.11,0.17,0,86.39,49.03,36.78,-6.11,70.61,69.62,52.21,-12.53,77.1,77.97,58.48,-19.52,63.26,92.7,69.52
21.65,34.69,1.34,0.17,0,86.82,51.39,38.54,-6.22,70.03,70.82,53.12,-12.52,76.93,78.37,58.78,-19.96,64.28,92.78,69.58
22.26,33.94,1.34,0.17,0,86.71,51.65,38.73,-6.33,69.62,71.01,53.25,-12.52,77.13,78.43,58.82,-20.33,64.85,92.46,69.34
22.41,33.77,1.45,0.21,0,86.05,50.67,38,-6.38,69.05,70.61,52.96,-12.52,76.9,78.37,58.78,-20.36,64.83,90.74,68.06
22.09,33.86,1.56,0.22,0,84.73,48.58,36.43,-6.45,67.66,69.65,52.24,-12.51,75.76,77.89,58.42,-20.24,63.52,89.21,66.91
21.93,33.62,1.66,0.21,0,82.92,45.58,34.18,-6.63,65.32,67.92,50.94,-12.5,74.71,76.44,57.33,-19.89,61.82,87.34,65.51
21.92,33.65,2.23,0.26,0,81.45,41.4,31.05,-6.88,62.99,65.48,49.11,-12.5,73.54,74.95,56.21,-19.69,59.66,84.68,63.51
20.88,34.8,2.67,0.26,-0.03,78.94,34.83,26.12,-7.4,59.4,62.06,46.54,-12.51,72.08,72.97,54.73,-19.47,55.71,83.21,62.41
20.83,36.04,3.23,0.26,-0.11,77.3,29.87,22.4,-7.93,57,59.42,44.56,-12.53,72.01,71.49,53.61,-19.81,53.58,82.65,61.99
20.62,36.83,4.05,0.24,-0.19,76.07,25.45,19.08,-8.35,55.55,55.9,41.93,-12.56,73.58,69.69,52.26,-19.99,52.28,81.72,61.29
20.24,36.75,3.01,0.25,-0.35,73.39,23.33,17.5,-8.86,53.39,51.96,38.97,-12.59,74.98,67.93,50.95,-20.34,50.87,79.26,59.45
19.83,37.24,3.01,0.24,-0.38,72.89,21.23,15.92,-9.03,52.49,48.26,36.2,-12.6,75.69,66.42,49.81,-20.37,50.88,75.35,56.51
19.67,37.38,3.01,0.22,-0.36,73.03,20.85,15.64,-8.99,52.71,47.37,35.53,-12.6,76.13,66.01,49.51,-20.33,51.22,74.92,56.19
19.48,36.88,2.88,0.22,-0.25,75.36,21.78,16.33,-8.4,55.9,47.28,35.46,-12.59,79.62,66.29,49.72,-20.23,53.02,81.26,60.95
20.02,35.95,2.88,0.21,-0.12,78.86,24.35,18.27,-7.67,60.26,48.43,36.33,-12.59,82.07,67.97,50.98,-20.28,56.72,86.93,65.19
20.62,35.33,3.12,0.21,-0.06,81.45,27.23,20.42,-7.27,63.3,50.18,37.64,-12.59,83.3,69.67,52.25,-20.47,59.7,89.92,67.44
20.86,35.58,4.01,0.24,-0.04,82.54,29.48,22.11,-7.15,64.61,51.15,38.36,-12.6,83.59,70.98,53.23,-20.56,61.32,91.4,68.55
21.01,35.41,4.22,0.22,-0.03,83.48,32.09,24.07,-7.01,65.63,52.88,39.66,-12.6,83.55,72.15,54.11,-20.62,62.26,92.67,69.5
20.88,35.01,3.78,0.19,0,85.43,35.28,26.46,-6.86,67.42,55.41,41.55,-12.6,84.24,74.73,56.05,-20.72,64.46,96.36,72.27
20.84,35.2,3.45,0.19,0,86.94,36.51,27.38,-6.67,68.95,56.31,42.23,-12.6,84.26,75.86,56.9,-20.86,66.29,98.59,73.94
20.78,35.61,3.11,0.17,0,88.09,37.89,28.42,-6.51,70.7,57.57,43.18,-12.6,84.75,77.91,58.43,-21.25,66.99,101.04,75.78
20.87,36.01,3.01,0.17,0,87.81,37.58,28.18,-6.52,70.37,57.81,43.36,-12.6,83.68,77.8,58.35,-21.33,66.78,99.54,74.65
20.81,36.03,2.78,0.17,0,87.34,37.61,28.2,-6.55,69.88,57.95,43.47,-12.6,82.86,77.71,58.28,-21.21,66.59,96.68,72.51
20.94,35.91,2.67,0.17,0,87.78,39.55,29.66,-6.49,70.43,59.34,44.5,-12.6,82.57,78.26,58.69,-21.3,66.99,96.32,72.24
21.42,36.44,2.56,0.17,0,86.59,43.01,32.25,-6.38,71.58,61.86,46.39,-12.6,82.83,79.79,59.85,-21.65,68.38,96.11,72.08
21.4,36.47,2.44,0.17,0,87.4,44.38,33.28,-6.35,71.91,63.2,47.4,-12.6,83.59,81.07,60.8,-21.81,68.76,95.6,71.7
21.01,37.16,2.44,0.17,0,88.02,44.77,33.58,-6.31,72.97,63.21,47.41,-12.6,83.99,81.06,60.8,-21.99,69.89,95.48,71.61
21.27,38.52,2.33,0.17,0,89.62,47.08,35.31,-6.24,74.03,64.76,48.57,-12.6,84.38,81.19,60.89,-22.31,70.97,96.51,72.39
21.11,39.98,2.23,0.17,0,89.62,46.78,35.08,-6.23,74.31,64.61,48.46,-12.6,84.57,81.14,60.85,-22.45,71.24,95.64,71.73
20.84,40.53,2,0.17,0,89.62,46.05,34.54,-6.23,74.28,64.47,48.35,-12.6,84.68,81.61,61.2,-22.38,71.31,94.6,70.95
20.94,40.55,1.89,0.14,0,89.62,45.33,34,-6.21,74.49,64.18,48.13,-12.6,84.56,81.62,61.21,-22.38,71.49,94.16,70.62
20.82,40.39,1.78,0.17,0,89.62,44.1,33.08,-6.2,74.39,63.89,47.92,-12.6,84.75,82.15,61.61,-22.33,71.6,93.2,69.9
21.24,40.41,1.56,0.14,0,89.62,43.54,32.65,-6.18,74.35,63.58,47.69,-12.6,84.66,82.02,61.52,-22.3,71.64,92.4,69.3
21.48,41.95,1.45,0.14,0,89.62,42.91,32.18,-6.19,74.26,63.2,47.4,-12.6,84.65,81.49,61.11,-22.24,71.4,91.93,68.95
22.9,47.45,1.34,0.17,0,89.62,41.83,31.37,-6.2,74.15,62.3,46.72,-12.6,84.79,81.19,60.89,-22.18,71.14,91.52,68.64
23.23,50.25,1.34,0.14,0,89.09,41.24,30.93,-6.22,73.76,61.87,46.4,-12.6,84.81,80.89,60.67,-22.16,71.3,91.13,68.35
24.5,52.18,1.34,0.17,0,88.47,41.09,30.81,-6.23,73.54,61.67,46.25,-12.6,84.78,80.47,60.35,-22.11,71.09,90.83,68.12
27.95,55.91,1.45,0.19,0,87.4,40.28,30.21,-6.27,72.63,60.67,45.51,-12.6,84.63,80.17,60.13,-21.94,70.3,89.35,67.02
28.47,56.34,1.61,0.22,0,86.52,39.54,29.66,-6.3,71.66,60.04,45.03,-12.6,84.03,79.49,59.62,-21.75,69.43,88.15,66.11
28.95,55.38,1.56,0.24,0,86.14,39.71,29.78,-6.29,71.23,60.06,45.05,-12.6,83.96,79.14,59.35,-21.58,68.85,87.45,65.59
28.12,53.37,1.45,0.22,0,86,40.01,30.01,-6.26,71.6,60.29,45.22,-12.6,83.75,78.96,59.22,-21.56,69.24,87.41,65.55
27.66,52.62,1.45,0.22,0,86.11,40.01,30.01,-6.25,72.21,60.38,45.29,-12.6,83.42,79.08,59.31,-21.64,69.76,87.31,65.48
27.36,51.81,1.34,0.19,0,86.1,40.05,30.04,-6.21,72.59,60.43,45.32,-12.59,83.02,78.96,59.22,-21.65,69.95,87.41,65.56
27.37,50.53,1.34,0.2,0,86.06,40.7,30.53,-6.2,72.74,60.82,45.61,-12.59,82.56,78.96,59.22,-21.67,69.91,87.56,65.67
26.9,49.33,1.34,0.19,0,85.88,41.35,31.01,-6.21,72.56,61.38,46.03,-12.59,82.44,78.91,59.18,-21.63,69.69,87.57,65.68
26.41,48.32,1.34,0.19,0,85.71,41.83,31.38,-6.21,72.06,62.25,46.69,-12.59,82.12,78.96,59.22,-21.56,69.2,87.63,65.72
26.3,47.75,1.34,0.19,0,85.74,41.87,31.4,-6.19,72.27,62.39,46.79,-12.59,82.03,79.02,59.27,-21.54,69.43,87.73,65.79
26.34,47.73,1.34,0.19,0,85.6,41.83,31.38,-6.2,72.28,62.37,46.78,-12.59,81.97,78.99,59.24,-21.54,69.41,87.8,65.85
26.49,47.63,1.34,0.19,0,85.56,41.91,31.43,-6.18,72.24,62.44,46.83,-12.59,81.82,79.02,59.27,-21.52,69.31,87.92,65.94
26.66,47.49,1.34,0.22,0,85.37,42.02,31.52,-6.16,72.06,62.64,46.98,-12.59,81.52,78.96,59.22,-21.47,69.14,87.97,65.98
26.68,47.16,1.34,0.24,0,85.26,42.02,31.52,-6.14,72.09,62.91,47.18,-12.59,81.55,78.91,59.18,-21.43,69.17,87.96,65.97
26.65,46.46,1.34,0.26,0,85.3,42.18,31.63,-6.13,72.24,63.32,47.49,-12.59,81.42,78.96,59.22,-21.41,69.21,87.91,65.93
26.62,45.06,1.34,0.26,0,85.05,42.44,31.83,-6.15,71.9,63.58,47.69,-12.58,80.99,79.02,59.27,-21.45,69.27,87.51,65.64
26.36,44.51,1.34,0.26,0,84.82,42.44,31.83,-6.14,71.94,63.49,47.62,-12.58,80.77,78.94,59.2,-21.51,69.62,87.26,65.45
26.4,44.39,1.34,0.26,0,84.73,42.44,31.83,-6.14,72.09,63.34,47.51,-12.58,80.74,78.91,59.18,-21.48,69.6,87.27,65.45
26.36,44.37,1.34,0.26,0,84.66,42.4,31.8,-6.13,72.16,63.3,47.47,-12.58,80.54,78.91,59.18,-21.47,69.44,87.36,65.52
26.36,44.29,1.34,0.24,0,84.62,42.4,31.8,-6.14,72.18,63.34,47.51,-12.58,80.47,78.85,59.13,-21.46,69.47,87.52,65.64
26.43,44.19,1.45,0.26,0,84.63,42.29,31.72,-6.14,72.43,62.86,47.15,-12.58,80.32,78.91,59.18,-21.5,69.58,87.56,65.67
26.31,43.18,1.34,0.24,0,84.8,42.29,31.72,-6.12,73.24,61.68,46.26,-12.58,80.55,78.91,59.18,-21.62,69.94,87.71,65.78
25.96,42.36,1.34,0.24,0,84.86,42.17,31.63,-6.11,73.47,61.33,46,-12.57,80.45,79.14,59.36,-21.6,69.96,87.84,65.88
26.21,42.06,1.34,0.23,0,84.72,42.21,31.66,-6.11,73.35,61.26,45.94,-12.57,80.21,78.96,59.22,-21.6,69.99,87.84,65.88
25.92,41.63,1.34,0.24,0,84.63,42.29,31.72,-6.14,73.01,61.24,45.93,-12.57,80.12,78.96,59.22,-21.62,69.71,87.99,65.99
25.86,41.51,1.34,0.24,0,84.5,42.29,31.72,-6.16,72.69,61.09,45.82,-12.57,80,78.88,59.16,-21.61,69.7,88,66
25.74,41.44,1.34,0.26,0,84.45,42.31,31.73,-6.17,72.72,61.24,45.93,-12.57,79.91,78.85,59.13,-21.61,69.61,87.94,65.96
25.87,41.19,1.34,0.26,0,84.48,42.37,31.77,-6.2,72.65,61.3,45.98,-12.57,80.02,78.85,59.13,-21.67,69.83,88,66
25.68,41.18,1.34,0.24,0,84.48,42.25,31.69,-6.2,72.6,61.19,45.89,-12.57,79.94,78.73,59.05,-21.68,69.79,88,66
25.52,41.13,1.34,0.24,0,84.42,42.21,31.66,-6.2,72.51,61.19,45.89,-12.57,79.8,78.73,59.05,-21.66,69.73,88,66
25.21,41.61,1.34,0.24,0,84.46,41.99,31.49,-6.19,72.81,61.14,45.86,-12.57,79.8,78.43,58.82,-21.69,69.79,88,66
25.18,41.53,1.34,0.24,0,84.39,41.99,31.49,-6.19,72.63,61.09,45.82,-12.57,79.9,78.32,58.74,-21.71,69.69,88,66
25.14,41.58,1.34,0.22,0,84.38,41.99,31.49,-6.18,72.78,61.09,45.82,-12.57,79.98,78.2,58.65,-21.72,69.81,87.99,66
25.15,41.55,1.34,0.24,0,84.37,41.91,31.43,-6.18,72.83,61.02,45.77,-12.57,79.92,78.2,58.65,-21.73,69.9,87.99,66
25.07,41.59,1.34,0.22,0,84.35,41.87,31.4,-6.18,72.98,61.05,45.79,-12.57,79.77,78.2,58.65,-21.76,70.09,88.04,66.03
25.22,41.52,1.34,0.24,0,84.34,41.83,31.38,-6.18,72.93,61.09,45.82,-12.57,79.93,78.2,58.65,-21.77,70.15,87.98,65.99
25.45,41.33,1.34,0.24,0,84.3,41.91,31.43,-6.19,72.89,61.05,45.79,-12.57,79.96,78.2,58.65,-21.75,69.79,88,66
25.34,41.04,1.34,0.24,0,84.32,41.87,31.4,-6.19,72.93,61.05,45.79,-12.57,79.88,78.2,58.65,-21.77,69.73,87.96,65.97
25.23,40.35,1.34,0.24,0,84.2,41.95,31.46,-6.2,72.9,61.14,45.86,-12.57,79.86,78.26,58.69,-21.76,69.59,88.03,66.02
25.17,40.14,1.34,0.22,0,84.21,41.98,31.49,-6.19,72.88,61.24,45.93,-12.57,79.8,78.2,58.65,-21.76,69.58,87.94,65.96
25.16,39.95,1.34,0.22,0,84.16,41.95,31.46,-6.2,72.9,61.28,45.96,-12.57,79.66,78.2,58.65,-21.75,69.44,88.11,66.08
25.11,39.86,1.34,0.22,0,84.17,41.91,31.43,-6.2,72.83,61.14,45.86,-12.57,79.79,78.2,58.65,-21.76,69.54,87.92,65.94
25.07,39.61,1.34,0.22,0,84.19,41.95,31.46,-6.21,72.72,61.33,46,-12.57,79.68,78.2,58.65,-21.76,69.45,87.85,65.89
25.02,39.5,1.34,0.24,0,84.2,41.98,31.49,-6.21,72.71,61.37,46.03,-12.57,79.74,78.2,58.65,-21.77,69.5,88,66
24.98,39.38,1.34,0.22,0,84.12,41.98,31.49,-6.21,72.63,61.47,46.1,-12.57,79.38,78.2,58.65,-21.74,69.36,87.99,65.99
24.97,39.23,1.34,0.21,0,84.1,42.02,31.52,-6.21,72.57,61.51,46.14,-12.57,79.43,78.2,58.65,-21.74,69.29,88,66
24.95,39.05,1.34,0.19,0,84.1,42.06,31.55,-6.21,72.56,61.78,46.33,-12.57,79.45,78.26,58.69,-21.73,69.32,87.99,65.99
24.99,38.94,1.34,0.22,0,84.07,42.21,31.66,-6.21,72.62,61.92,46.44,-12.57,79.65,78.26,58.69,-21.73,69.29,87.94,65.95
25.01,38.94,1.34,0.22,0,84.02,42.14,31.6,-6.21,72.62,62.01,46.51,-12.57,79.63,78.11,58.59,-21.73,69.31,87.73,65.79
25,38.8,1.34,0.22,0,84.16,42.29,31.72,-6.22,72.33,62.25,46.69,-12.57,79.35,78.32,58.74,-21.7,68.99,88.15,66.11
25,38.69,1.34,0.22,0,83.96,42.33,31.74,-6.22,72.37,62.32,46.74,-12.57,79.34,78.2,58.65,-21.71,69,87.94,65.96
24.97,38.45,1.34,0.22,0,83.97,42.33,31.74,-6.23,72.2,62.44,46.83,-12.57,79.32,78.26,58.69,-21.71,69.08,87.88,65.91
24.91,38.27,1.34,0.22,0,83.97,42.37,31.77,-6.23,72.14,62.49,46.86,-12.57,79.33,78.2,58.65,-21.71,69.07,87.94,65.96
24.9,38.14,1.34,0.22,0,83.84,42.37,31.77,-6.23,72.09,62.53,46.9,-12.56,79.21,78.2,58.65,-21.7,69.01,88.01,66.01
24.88,38.06,1.34,0.22,0,83.81,42.33,31.74,-6.23,72.11,62.58,46.94,-12.57,79.35,78.26,58.69,-21.71,69.08,88,66
24.93,37.85,1.34,0.22,0,83.86,42.4,31.8,-6.23,72.13,62.58,46.94,-12.57,79.34,78.23,58.67,-21.73,69.1,88.01,66.01
24.92,37.74,1.34,0.22,0,83.82,42.37,31.77,-6.24,72.05,62.63,46.97,-12.57,79.32,78.26,58.69,-21.72,69.09,88,66
24.92,37.64,1.34,0.19,0,83.81,42.4,31.8,-6.23,72.04,62.91,47.18,-12.56,79.2,78.26,58.69,-21.72,69.08,87.94,65.96
24.99,37.63,1.34,0.22,0,83.76,42.4,31.8,-6.23,72.03,62.96,47.22,-12.56,79.2,78.2,58.65,-21.7,69.04,88,66
25.01,37.55,1.34,0.22,0,83.8,42.4,31.8,-6.23,72.04,63.01,47.26,-12.56,79.19,78.14,58.61,-21.72,69.05,88,66
24.94,37.48,1.34,0.22,0,83.73,42.37,31.77,-6.23,72.01,63.18,47.38,-12.56,79.06,78.2,58.65,-21.72,69.04,88,66
24.73,37.43,1.34,0.19,0,83.71,42.33,31.74,-6.23,71.96,63.06,47.29,-12.56,78.9,78.03,58.52,-21.71,69.04,87.95,65.96
24.45,37.59,1.34,0.19,0,83.8,42.29,31.72,-6.23,72,63.06,47.29,-12.56,79.01,78.11,58.59,-21.71,69.08,88.03,66.02
24.38,37.65,1.34,0.17,0,83.8,42.25,31.69,-6.22,72.01,63.1,47.33,-12.56,78.98,78.03,58.52,-21.71,69.08,87.94,65.96
24.22,37.73,1.34,0.17,0,83.86,42.25,31.69,-6.23,72,63.2,47.4,-12.56,79.06,77.97,58.48,-21.72,69.07,87.99,65.99
24.19,37.69,1.34,0.17,0,83.87,42.21,31.66,-6.23,71.99,63.15,47.36,-12.56,79.09,77.97,58.48,-21.73,69.12,88,66
24.25,37.67,1.34,0.17,0,83.79,42.06,31.55,-6.23,71.95,63.15,47.36,-12.56,78.86,78.09,58.56,-21.71,69.08,87.99,66
